1541.5	-36.296	-36.562	-36.373	-36.19	-36.513	-36.46
1541.51	-36.257	-36.547	-36.426	-36.147	-36.481	-36.496
1541.52	-36.219	-36.527	-36.472	-36.115	-36.452	-36.536
1541.53	-36.191	-36.494	-36.5	-36.096	-36.427	-36.572
1541.54	-36.16	-36.458	-36.542	-36.079	-36.398	-36.598
1541.55	-36.144	-36.417	-36.562	-36.076	-36.375	-36.611
1541.56	-36.138	-36.368	-36.569	-36.086	-36.357	-36.614
1541.57	-36.142	-36.324	-36.574	-36.107	-36.329	-36.608
1541.58	-36.154	-36.282	-36.572	-36.134	-36.303	-36.597
1541.59	-36.166	-36.23	-36.564	-36.166	-36.261	-36.575
1541.6	-36.189	-36.189	-36.548	-36.204	-36.22	-36.544
1541.61	-36.224	-36.15	-36.531	-36.248	-36.185	-36.512
1541.62	-36.255	-36.118	-36.512	-36.296	-36.14	-36.483
1541.63	-36.289	-36.093	-36.492	-36.339	-36.105	-36.45
1541.64	-36.338	-36.084	-36.464	-36.392	-36.072	-36.418
1541.65	-36.37	-36.088	-36.434	-36.432	-36.037	-36.38
1541.66	-36.392	-36.1	-36.403	-36.459	-36.021	-36.354
1541.67	-36.421	-36.115	-36.368	-36.482	-36.015	-36.336
1541.68	-36.441	-36.139	-36.322	-36.497	-36.017	-36.307
1541.69	-36.458	-36.174	-36.281	-36.51	-36.034	-36.285
1541.7	-36.463	-36.207	-36.23	-36.511	-36.054	-36.264
1541.71	-36.465	-36.238	-36.18	-36.511	-36.088	-36.233
1541.72	-36.454	-36.278	-36.143	-36.503	-36.133	-36.2
1541.73	-36.435	-36.318	-36.097	-36.485	-36.183	-36.163
1541.74	-36.404	-36.342	-36.059	-36.469	-36.231	-36.115
1541.75	-36.376	-36.37	-36.044	-36.454	-36.278	-36.071
1541.76	-36.347	-36.386	-36.028	-36.432	-36.323	-36.037
1541.77	-36.306	-36.4	-36.026	-36.394	-36.357	-36
1541.78	-36.26	-36.415	-36.032	-36.366	-36.388	-35.975
1541.79	-36.223	-36.419	-36.05	-36.335	-36.419	-35.957
1541.8	-36.179	-36.416	-36.084	-36.282	-36.437	-35.951
1541.81	-36.142	-36.401	-36.105	-36.247	-36.451	-35.96
1541.82	-36.11	-36.377	-36.141	-36.196	-36.458	-35.976
1541.83	-36.08	-36.352	-36.188	-36.142	-36.457	-36.007
1541.84	-36.063	-36.312	-36.209	-36.106	-36.446	-36.04
1541.85	-36.054	-36.268	-36.24	-36.063	-36.427	-36.085
1541.86	-36.052	-36.235	-36.277	-36.019	-36.415	-36.124
1541.87	-36.057	-36.178	-36.298	-35.99	-36.397	-36.161
1541.88	-36.071	-36.134	-36.321	-35.97	-36.371	-36.209
1541.89	-36.094	-36.095	-36.335	-35.962	-36.347	-36.253
1541.9	-36.12	-36.071	-36.346	-35.964	-36.319	-36.286
1541.91	-36.15	-36.043	-36.354	-35.982	-36.275	-36.328
1541.92	-36.183	-36.034	-36.358	-36.011	-36.243	-36.358
1541.93	-36.205	-36.03	-36.351	-36.039	-36.201	-36.376
1541.94	-36.227	-36.034	-36.337	-36.073	-36.158	-36.386
1541.95	-36.239	-36.047	-36.317	-36.113	-36.125	-36.393
1541.96	-36.247	-36.058	-36.286	-36.156	-36.082	-36.399
1541.97	-36.243	-36.083	-36.252	-36.193	-36.042	-36.392
1541.98	-36.232	-36.103	-36.217	-36.226	-36.007	-36.385
1541.99	-36.218	-36.122	-36.174	-36.261	-35.979	-36.374
1542	-36.188	-36.152	-36.123	-36.286	-35.952	-36.347
1542.01	-36.167	-36.173	-36.079	-36.304	-35.939	-36.328
1542.02	-36.143	-36.186	-36.044	-36.316	-35.937	-36.306
1542.03	-36.114	-36.197	-36.016	-36.324	-35.942	-36.269
1542.04	-36.089	-36.197	-35.995	-36.32	-35.959	-36.235
1542.05	-36.07	-36.195	-35.983	-36.311	-35.973	-36.196
1542.06	-36.052	-36.185	-35.978	-36.292	-35.999	-36.143
1542.07	-36.042	-36.167	-35.978	-36.274	-36.036	-36.096
1542.08	-36.036	-36.155	-35.989	-36.238	-36.071	-36.047
1542.09	-36.028	-36.128	-36.016	-36.204	-36.111	-35.995
1542.1	-36.025	-36.095	-36.035	-36.163	-36.154	-35.951
1542.11	-36.024	-36.076	-36.058	-36.12	-36.181	-35.92
1542.12	-36.017	-36.048	-36.079	-36.07	-36.204	-35.899
1542.13	-36.015	-36.023	-36.097	-36.035	-36.226	-35.877
1542.14	-36.015	-36.006	-36.11	-35.995	-36.236	-35.864
1542.15	-36.007	-35.99	-36.117	-35.959	-36.246	-35.859
1542.16	-36.005	-35.978	-36.123	-35.934	-36.248	-35.868
1542.17	-36	-35.971	-36.119	-35.912	-36.239	-35.888
1542.18	-35.992	-35.968	-36.112	-35.904	-36.225	-35.909
1542.19	-35.983	-35.969	-36.099	-35.91	-36.205	-35.941
1542.2	-35.979	-35.968	-36.079	-35.918	-36.185	-35.975
1542.21	-35.966	-35.971	-36.058	-35.936	-36.156	-36.007
1542.22	-35.958	-35.974	-36.036	-35.953	-36.118	-36.047
1542.23	-35.946	-35.973	-36.012	-35.977	-36.079	-36.082
